model,bin,date,% buy,% sell,% hold
OLS,3,2006-10-28,0.4218036529680365,0.420662100456621,0.15753424657534246
OLS,3,2006-11-28,0.4257990867579909,0.4223744292237443,0.15182648401826485
OLS,3,2006-12-28,0.42349570200573067,0.42120343839541546,0.15530085959885387
OLS,3,2007-01-28,0.4329954954954955,0.43243243243243246,0.13457207207207209
OLS,3,2007-02-28,0.4292211483797612,0.427515633882888,0.14326321773735076
OLS,3,2007-03-28,0.4265294453973699,0.42538593481989706,0.148084619782733
OLS,3,2007-04-28,0.43255549231644846,0.42914058053500287,0.13830392714854867
OLS,3,2007-05-28,0.4281609195402299,0.4241379310344828,0.14770114942528736
OLS,3,2007-06-28,0.43028571428571427,0.428,0.1417142857142857
OLS,3,2007-07-28,0.4402692091979809,0.4369040942232193,0.12282669657879977
OLS,3,2007-08-28,0.4294724770642202,0.42603211009174313,0.1444954128440367
OLS,3,2007-09-28,0.44617958728388174,0.44060234244283325,0.113218070273285
OLS,3,2007-10-28,0.42634315424610053,0.42287694974003465,0.15077989601386482
OLS,3,2007-11-28,0.41939252336448596,0.41939252336448596,0.16121495327102803
OLS,3,2007-12-28,0.4449438202247191,0.44213483146067417,0.11292134831460675
OLS,3,2008-01-28,0.4387755102040816,0.43594104308390025,0.12528344671201813
OLS,3,2008-02-28,0.4358974358974359,0.43304843304843305,0.13105413105413105
OLS,3,2008-03-28,0.43314285714285716,0.4342857142857143,0.13257142857142856
OLS,3,2008-04-28,0.42707728065078443,0.42591516560139453,0.14700755374782104
OLS,3,2008-05-28,0.4382857142857143,0.4382857142857143,0.12342857142857143
OLS,3,2008-06-28,0.39753846153846156,0.3963076923076923,0.20615384615384616
OLS,3,2008-07-28,0.44639818491208166,0.44639818491208166,0.10720363017583664
OLS,3,2008-08-28,0.43430232558139537,0.43488372093023253,0.1308139534883721
OLS,3,2008-09-28,0.4212103055721989,0.42061114439784303,0.15817855002995806
OLS,3,2008-10-28,0.43965014577259476,0.43965014577259476,0.1206997084548105
OLS,3,2008-11-28,0.43222354340071345,0.4328180737217598,0.13495838287752676
OLS,3,2008-12-28,0.4391252955082742,0.4391252955082742,0.12174940898345153
OLS,3,2009-01-28,0.4247410115783059,0.4259597806215722,0.14929920780012187
OLS,3,2009-02-28,0.44725987035945786,0.44843842074248674,0.10430170889805539
OLS,3,2009-03-28,0.41357636706473916,0.4154619736015085,0.17096165933375235
OLS,3,2009-04-28,0.4419024683925346,0.44431065623118604,0.11378687537627935
OLS,3,2009-05-28,0.40052015604681407,0.40377113133940185,0.19570871261378414
OLS,3,2009-06-28,0.42794486215538846,0.4298245614035088,0.14223057644110276
OLS,3,2009-07-28,0.4362958359229335,0.4362958359229335,0.127408328154133
OLS,3,2009-08-28,0.4353529044347283,0.43597751405371643,0.12866958151155528
OLS,3,2009-09-28,0.41395045632333766,0.41264667535853977,0.17340286831812254
OLS,3,2009-10-28,0.42135922330097086,0.41941747572815535,0.15922330097087378
OLS,3,2009-11-28,0.4333120612635609,0.43075941289087427,0.13592852584556478
OLS,3,2009-12-28,0.4380952380952381,0.4342857142857143,0.12761904761904763
OLS,3,2010-01-28,0.42467532467532465,0.42272727272727273,0.1525974025974026
OLS,3,2010-02-28,0.4364675984752224,0.4371029224904701,0.12642947903430748
OLS,3,2010-03-28,0.43205128205128207,0.4346153846153846,0.13333333333333333
OLS,3,2010-04-28,0.41749502982107356,0.4161696487740225,0.1663353214049039
OLS,3,2010-05-28,0.42586544741998694,0.42521227955584584,0.14892227302416722
OLS,3,2010-06-28,0.4332901554404145,0.43005181347150256,0.13665803108808292
OLS,3,2010-07-28,0.41911764705882354,0.4144385026737968,0.16644385026737968
OLS,3,2010-08-28,0.4359637774902975,0.43402328589909445,0.13001293661060803
OLS,3,2010-09-28,0.42697368421052634,0.4243421052631579,0.14868421052631578
OLS,3,2010-10-28,0.4375,0.4381443298969072,0.12435567010309279
OLS,3,2010-11-28,0.4205607476635514,0.4205607476635514,0.1588785046728972
OLS,3,2010-12-28,0.42351369405477624,0.42351369405477624,0.15297261189044756
OLS,3,2011-01-28,0.43790849673202614,0.43594771241830066,0.1261437908496732
OLS,3,2011-02-28,0.4340369393139842,0.42941952506596304,0.13654353562005278
OLS,3,2011-03-28,0.4328947368421053,0.43355263157894736,0.13355263157894737
OLS,3,2011-04-28,0.42713903743315507,0.42580213903743314,0.14705882352941177
OLS,3,2011-05-28,0.4253181513730743,0.42665773610180846,0.1480241125251172
OLS,3,2011-06-28,0.4289544235924933,0.4289544235924933,0.14209115281501342
OLS,3,2011-07-28,0.43333333333333335,0.43333333333333335,0.13333333333333333
OLS,3,2011-08-28,0.422554347826087,0.4232336956521739,0.15421195652173914
OLS,3,2011-09-28,0.4282814614343708,0.425575101488498,0.14614343707713126
OLS,3,2011-10-28,0.4061841180604357,0.40477863668306396,0.18903724525650034
OLS,3,2011-11-28,0.42847457627118646,0.43050847457627117,0.14101694915254237
OLS,3,2011-12-28,0.43601895734597157,0.43263371699390657,0.13134732566012186
OLS,3,2012-01-28,0.43178717598908595,0.4297407912687585,0.13847203274215553
OLS,3,2012-02-28,0.43380855397148677,0.4331296673455533,0.13306177868295996
OLS,3,2012-03-28,0.43783783783783786,0.43716216216216214,0.125
OLS,3,2012-04-28,0.4260929909784872,0.421235253296322,0.15267175572519084
OLS,3,2012-05-28,0.43507817811012917,0.433718558803535,0.13120326308633581
OLS,3,2012-06-28,0.42470506592644,0.4219292158223456,0.15336571825121442
OLS,3,2012-07-28,0.4485981308411215,0.44659546061415223,0.1048064085447263
OLS,3,2012-08-28,0.4230769230769231,0.4223776223776224,0.15454545454545454
OLS,3,2012-09-28,0.42827298050139273,0.4254874651810585,0.14623955431754876
OLS,3,2012-10-28,0.42294159042927515,0.422237860661506,0.15482054890921887
OLS,3,2012-11-28,0.4275717284814556,0.42617214835549333,0.1462561231630511
OLS,3,2012-12-28,0.4296657381615599,0.431058495821727,0.1392757660167131
OLS,3,2013-01-28,0.4258474576271186,0.423728813559322,0.1504237288135593
OLS,3,2013-02-28,0.42462845010615713,0.42533616418966735,0.15003538570417552
OLS,3,2013-03-28,0.4311797752808989,0.4297752808988764,0.13904494382022473
OLS,3,2013-04-28,0.43269908386187456,0.4298801973220578,0.13742071881606766
OLS,3,2013-05-28,0.42704626334519574,0.42562277580071173,0.14733096085409253
OLS,3,2013-06-28,0.4237891737891738,0.4252136752136752,0.150997150997151
OLS,3,2013-07-28,0.4294826364280652,0.42735648476257976,0.14316087880935507
OLS,3,2013-08-28,0.4388888888888889,0.43680555555555556,0.12430555555555556
OLS,3,2013-09-28,0.44787379972565156,0.44238683127572015,0.10973936899862825
OLS,3,2013-10-28,0.4343859649122807,0.43087719298245614,0.13473684210526315
OLS,3,2013-11-28,0.4319943622269204,0.4277660324171952,0.14023960535588442
OLS,3,2013-12-28,0.4287729196050776,0.42595204513399154,0.14527503526093088
OLS,3,2014-01-28,0.4308885754583921,0.423836389280677,0.14527503526093088
OLS,3,2014-02-28,0.44677966101694916,0.44745762711864406,0.10576271186440678
OLS,3,2014-03-28,0.4449760765550239,0.4408749145591251,0.11414900888585099
OLS,3,2014-04-28,0.4414784394250513,0.43874058863791926,0.11978097193702943
OLS,3,2014-05-28,0.4352044352044352,0.4282744282744283,0.1365211365211365
OLS,3,2014-06-28,0.427877947295423,0.42579750346740636,0.1463245492371706
OLS,3,2014-07-28,0.4296551724137931,0.42758620689655175,0.14275862068965517
OLS,3,2014-08-28,0.44129554655870445,0.4358974358974359,0.12280701754385964
OLS,3,2014-09-28,0.4462864721485411,0.4423076923076923,0.11140583554376658
OLS,3,2014-10-28,0.4423717521652232,0.4397068620919387,0.11792138574283811
OLS,3,2014-11-28,0.4356902356902357,0.43232323232323233,0.13198653198653199
OLS,3,2014-12-28,0.43002717391304346,0.4273097826086957,0.14266304347826086
OLS,3,2015-01-28,0.43137254901960786,0.4279918864097363,0.14063556457065585
OLS,3,2015-02-28,0.4307900067521945,0.42943956785955434,0.13977042538825118
OLS,3,2015-03-28,0.4453227931488801,0.44334650856389984,0.11133069828722003
OLS,3,2015-04-28,0.4326145552560647,0.431266846361186,0.13611859838274934
OLS,3,2015-05-28,0.4231824417009602,0.4218106995884774,0.1550068587105624
OLS,3,2015-06-28,0.4219931271477663,0.41993127147766324,0.15807560137457044
OLS,3,2015-07-28,0.4331081081081081,0.43108108108108106,0.1358108108108108
OLS,3,2015-08-28,0.4239504473503097,0.41569167240192706,0.16035788024776323
OLS,3,2015-09-28,0.4435695538057743,0.4416010498687664,0.11482939632545931
OLS,3,2015-10-28,0.42808912896691426,0.4287643484132343,0.14314652261985145
OLS,3,2015-11-28,0.4431968295904888,0.43989431968295906,0.11690885072655217
OLS,3,2015-12-28,0.43661971830985913,0.43259557344064387,0.13078470824949698
OLS,3,2016-01-28,0.43519140362659503,0.4331766286098052,0.13163196776359973
OLS,3,2016-02-28,0.4227586206896552,0.42137931034482756,0.15586206896551724
OLS,3,2016-03-28,0.4342818428184282,0.4329268292682927,0.13279132791327913
OLS,3,2016-04-28,0.42954856361149113,0.42954856361149113,0.1409028727770178
OLS,3,2016-05-28,0.42867036011080334,0.42590027700831024,0.14542936288088643
OLS,3,2016-06-28,0.4159604519774011,0.4152542372881356,0.1687853107344633
OLS,3,2016-07-28,0.4351407000686342,0.43308167467398767,0.13177762525737818
OLS,3,2016-08-28,0.4348422496570645,0.4348422496570645,0.13031550068587106
OLS,3,2016-09-28,0.41761363636363635,0.41548295454545453,0.1669034090909091
OLS,3,2016-10-28,0.4222065063649222,0.4207920792079208,0.157001414427157
OLS,3,2016-11-28,0.4328462073764788,0.430062630480167,0.1370911621433542
OLS,3,2016-12-28,0.4410958904109589,0.4383561643835616,0.12054794520547946
OLS,3,2017-01-28,0.42907058001397624,0.4283717679944095,0.14255765199161424
OLS,3,2017-02-28,0.4211647727272727,0.42045454545454547,0.15838068181818182
OLS,3,2017-03-28,0.4217638691322902,0.42034139402560455,0.15789473684210525
OLS,3,2017-04-28,0.4348432055749129,0.43275261324041814,0.13240418118466898
OLS,3,2017-05-28,0.41810344827586204,0.41522988505747127,0.16666666666666666
OLS,3,2017-06-28,0.4197707736389685,0.416189111747851,0.16404011461318052
OLS,3,2017-07-28,0.4297752808988764,0.4276685393258427,0.1425561797752809
OLS,3,2017-08-28,0.42411347517730497,0.4219858156028369,0.15390070921985816
OLS,3,2017-09-28,0.4185714285714286,0.41928571428571426,0.16214285714285714
OLS,3,2017-10-28,0.4301833568406206,0.42806770098730607,0.14174894217207334
OLS,3,2017-11-28,0.42296718972895864,0.42368045649072755,0.15335235378031384
OLS,3,2017-12-28,0.42263610315186245,0.42120343839541546,0.15616045845272206
OLS,3,2018-01-28,0.43090007087172216,0.42452161587526577,0.14457831325301204
OLS,3,2018-02-28,0.4148629148629149,0.4134199134199134,0.1717171717171717
OLS,3,2018-03-28,0.43702157272094644,0.43354210160055673,0.12943632567849686
OLS,3,2018-04-28,0.42236467236467234,0.42236467236467234,0.15527065527065528
OLS,3,2018-05-28,0.41863799283154124,0.4172043010752688,0.16415770609318997
OLS,3,2018-06-28,0.41958541815582556,0.41815582558970693,0.16225875625446748
OLS,3,2018-07-28,0.4297752808988764,0.42696629213483145,0.14325842696629212
OLS,3,2018-08-28,0.41451149425287354,0.4109195402298851,0.17456896551724138
OLS,3,2018-09-28,0.41684511063526053,0.41113490364025695,0.17201998572448252
OLS,3,2018-10-28,0.42857142857142855,0.42717770034843205,0.14425087108013937
OLS,3,2018-11-28,0.43980848153214774,0.4363885088919289,0.1238030095759234
OLS,3,2018-12-28,0.44617467840216657,0.4414353419092756,0.11238997968855789
OLS,3,2019-01-28,0.4418762746430999,0.4398368456832087,0.11828687967369136
OLS,3,2019-02-28,0.4521098459477562,0.45010046885465504,0.09778968519758875
OLS,3,2019-03-28,0.3884730538922156,0.38772455089820357,0.22380239520958084
OLS,3,2019-04-28,0.4189864382583869,0.41684511063526053,0.16416845110635261
OLS,3,2019-05-28,0.414336917562724,0.4121863799283154,0.17347670250896058
OLS,3,2019-06-28,0.44685172647257954,0.44211238997968855,0.11103588354773189
OLS,3,2019-07-28,0.4492948287441236,0.44593687038280727,0.10476830087306917
OLS,3,2019-08-28,0.4089272858171346,0.4038876889848812,0.18718502519798416
OLS,3,2019-09-28,0.42075736325385693,0.41935483870967744,0.15988779803646563
OLS,3,2019-10-28,0.424284717376134,0.4235868806699232,0.15212840195394278
OLS,3,2019-11-28,0.39720998531571217,0.3935389133627019,0.2092511013215859
OLS,3,2019-12-28,0.4039158810732415,0.4031907179115301,0.19289340101522842
OLS,4,2000-01-28,1.0,0.0,0.0
OLS,4,2000-02-28,0.44604893702366627,0.4408343361411953,0.11311672683513839
OLS,4,2000-03-28,0.43062988884314535,0.42939481268011526,0.1399752984767394
OLS,4,2000-04-28,0.4582018927444795,0.4526813880126183,0.08911671924290221
OLS,4,2000-05-28,0.4222035323801514,0.415475189234651,0.16232127838519764
OLS,4,2000-06-28,0.406764960971379,0.3985255854293148,0.19470945359930616
OLS,4,2000-07-28,0.45969327565867085,0.45615414864333464,0.08415257569799449
OLS,4,2000-08-28,0.4605367008681926,0.4542225730071034,0.08524072612470403
OLS,4,2000-09-28,0.45969327565867085,0.45418796696814784,0.08611875737318128
OLS,4,2000-10-28,0.45156124899919936,0.4487590072057646,0.09967974379503602
OLS,4,2000-11-28,0.43291666666666667,0.43,0.13708333333333333
OLS,4,2000-12-28,0.41924398625429554,0.4179553264604811,0.16280068728522337
OLS,4,2001-01-28,0.4356060606060606,0.4356060606060606,0.12878787878787878
OLS,4,2001-02-28,0.45206611570247934,0.45041322314049587,0.09752066115702479
OLS,4,2001-03-28,0.45533498759305213,0.45492142266335817,0.08974358974358974
OLS,4,2001-04-28,0.3931066604564509,0.3931066604564509,0.21378667908709828
OLS,4,2001-05-28,0.46591853699085617,0.46467165419783873,0.06940980881130507
OLS,4,2001-06-28,0.4367816091954023,0.4363395225464191,0.1268788682581786
OLS,4,2001-07-28,0.4296028880866426,0.43005415162454874,0.14034296028880866
OLS,4,2001-08-28,0.4198972442783746,0.4175618869687062,0.1625408687529192
OLS,4,2001-09-28,0.41095238095238096,0.4095238095238095,0.17952380952380953
OLS,4,2001-10-28,0.4173748819641171,0.4178470254957507,0.1647780925401322
OLS,4,2001-11-28,0.46367239101717306,0.46323205636283576,0.07309555261999119
OLS,4,2001-12-28,0.3944083874188717,0.39590614078881675,0.20968547179231153
OLS,4,2002-01-28,0.40826364977865226,0.4087555336940482,0.18298081652729956
OLS,4,2002-02-28,0.42822966507177035,0.4277511961722488,0.14401913875598085
OLS,4,2002-03-28,0.4117647058823529,0.4127533366287692,0.1754819574888779
OLS,4,2002-04-28,0.42704798836645663,0.4294716432380029,0.1434803683955405
OLS,4,2002-05-28,0.4261252446183953,0.4280821917808219,0.14579256360078277
OLS,4,2002-06-28,0.4101917255297679,0.41321897073662966,0.17658930373360243
OLS,4,2002-07-28,0.4168346774193548,0.4163306451612903,0.16683467741935484
OLS,4,2002-08-28,0.4083204930662558,0.41037493579866463,0.1813045711350796
OLS,4,2002-09-28,0.42935596605092363,0.42935596605092363,0.14128806789815276
OLS,4,2002-10-28,0.42971887550200805,0.4322289156626506,0.13805220883534136
OLS,4,2002-11-28,0.43728135932033985,0.43778110944527737,0.12493753123438281
OLS,4,2002-12-28,0.3799778761061947,0.38163716814159293,0.23838495575221239
OLS,4,2003-01-28,0.4489087301587302,0.4489087301587302,0.10218253968253968
OLS,4,2003-02-28,0.39672131147540984,0.39562841530054643,0.20765027322404372
OLS,4,2003-03-28,0.3869882220975883,0.38642736960179475,0.22658440830061694
OLS,4,2003-04-28,0.40426695842450766,0.40536105032822756,0.19037199124726478
OLS,4,2003-05-28,0.41733979536887456,0.4184168012924071,0.16424340333871837
OLS,4,2003-06-28,0.38838268792710706,0.38838268792710706,0.22323462414578588
OLS,4,2003-07-28,0.423139598044541,0.42151004888647475,0.15535035306898426
OLS,4,2003-08-28,0.4116666666666667,0.4116666666666667,0.17666666666666667
OLS,4,2003-09-28,0.4053137365743358,0.4030525720746184,0.1916336913510458
OLS,4,2003-10-28,0.4158305462653289,0.4136008918617614,0.1705685618729097
OLS,4,2003-11-28,0.42629262926292627,0.4235423542354235,0.15016501650165018
OLS,4,2003-12-28,0.415819209039548,0.4101694915254237,0.17401129943502824
OLS,4,2004-01-28,0.43029637760702527,0.4270032930845225,0.14270032930845225
OLS,4,2004-02-28,0.38557066824364283,0.38261383796570075,0.2318154937906564
OLS,4,2004-03-28,0.39628123184195235,0.39395700174317255,0.20976176641487507
OLS,4,2004-04-28,0.3918680023571008,0.3865645256334708,0.2215674720094284
OLS,4,2004-05-28,0.4125993189557321,0.4097616345062429,0.17763904653802498
OLS,4,2004-06-28,0.4122657580919932,0.41113003975014195,0.17660420215786485
OLS,4,2004-07-28,0.40011682242990654,0.39602803738317754,0.2038551401869159
OLS,4,2004-08-28,0.4235095613048369,0.41732283464566927,0.15916760404949382
OLS,4,2004-09-28,0.4020797227036395,0.3997689196995956,0.1981513575967649
OLS,4,2004-10-28,0.41346153846153844,0.41289592760180993,0.17364253393665158
OLS,4,2004-11-28,0.37294332723948814,0.3692870201096892,0.2577696526508227
OLS,4,2004-12-28,0.39906377998829723,0.3943826799297835,0.20655354008191926
OLS,4,2005-01-28,0.43439911797133407,0.42998897464167585,0.13561190738699008
OLS,4,2005-02-28,0.4293628808864266,0.4260387811634349,0.14459833795013852
OLS,4,2005-03-28,0.41122565864833904,0.40778923253150057,0.18098510882016036
OLS,4,2005-04-28,0.41562853907134767,0.4144960362400906,0.16987542468856173
OLS,4,2005-05-28,0.4029069767441861,0.4011627906976744,0.19593023255813954
OLS,4,2005-06-28,0.42865105908584167,0.4253065774804905,0.14604236343366778
OLS,4,2005-07-28,0.41813031161473085,0.41756373937677055,0.1643059490084986
OLS,4,2005-08-28,0.4071925754060325,0.404292343387471,0.18851508120649652
OLS,4,2005-09-28,0.4170480549199085,0.4107551487414188,0.17219679633867277
OLS,4,2005-10-28,0.4077726218097448,0.404292343387471,0.18793503480278423
OLS,4,2005-11-28,0.4172825469016487,0.4167140420693576,0.16600341102899374
OLS,4,2005-12-28,0.42159090909090907,0.41818181818181815,0.16022727272727272
OLS,4,2006-01-28,0.4212936462507155,0.41499713795077275,0.16370921579851175
OLS,4,2006-02-28,0.41852487135506006,0.4156660949113779,0.16580903373356204
OLS,4,2006-03-28,0.4226628895184136,0.42209631728045327,0.15524079320113315
OLS,4,2006-04-28,0.421172453044963,0.42003414911781445,0.15879339783722254
OLS,4,2006-05-28,0.42014882655981683,0.41785918717801945,0.1619919862621637
OLS,4,2006-06-28,0.4322508398656215,0.4305711086226204,0.13717805151175813
OLS,4,2006-07-28,0.4212936462507155,0.41728677733257014,0.16141957641671437
OLS,4,2006-08-28,0.418056354226567,0.4140310523289247,0.16791259344450835
OLS,4,2006-09-28,0.43041526374859707,0.4281705948372615,0.1414141414141414
OLS,4,2006-10-28,0.4091174751607247,0.40736411455289306,0.18351841028638224
OLS,4,2006-11-28,0.41791907514450866,0.41502890173410406,0.16705202312138728
OLS,4,2006-12-28,0.4143934997098085,0.4138131166569936,0.1717933836331979
OLS,4,2007-01-28,0.4237190558434082,0.41968911917098445,0.15659182498560736
OLS,4,2007-02-28,0.41500586166471276,0.4097303634232122,0.17526377491207504
OLS,4,2007-03-28,0.42238892094633584,0.41950375072129253,0.15810732833237162
OLS,4,2007-04-28,0.4201631701631702,0.4155011655011655,0.16433566433566432
OLS,4,2007-05-28,0.41758881770529993,0.4158415841584158,0.16656959813628422
OLS,4,2007-06-28,0.4230992455020313,0.4190365641323273,0.1578641903656413
OLS,4,2007-07-28,0.4304597701149425,0.4235632183908046,0.14597701149425288
OLS,4,2007-08-28,0.4214202561117579,0.41734575087310827,0.1612339930151339
OLS,4,2007-09-28,0.43552036199095023,0.4326923076923077,0.13178733031674209
OLS,4,2007-10-28,0.4318311466058186,0.43011979463776384,0.13804905875641757
OLS,4,2007-11-28,0.4163722025912839,0.41460541813898705,0.1690223792697291
OLS,4,2007-12-28,0.4450704225352113,0.44,0.11492957746478873
OLS,4,2008-01-28,0.4459383753501401,0.4425770308123249,0.11148459383753502
OLS,4,2008-02-28,0.43281875357347055,0.4316752429959977,0.13550600343053174
OLS,4,2008-03-28,0.4194117647058824,0.41705882352941176,0.1635294117647059
OLS,4,2008-04-28,0.424721734036321,0.4212067955477446,0.1540714704159344
OLS,4,2008-05-28,0.42532088681446906,0.425904317386231,0.1487747957992999
OLS,4,2008-06-28,0.3989004276114844,0.4007330482590104,0.2003665241295052
OLS,4,2008-07-28,0.44545454545454544,0.44545454545454544,0.10909090909090909
OLS,4,2008-08-28,0.4407364787111623,0.4407364787111623,0.11852704257767549
OLS,4,2008-09-28,0.41711874623267026,0.41711874623267026,0.16576250753465943
OLS,4,2008-10-28,0.43460410557184753,0.436950146627566,0.1284457478005865
OLS,4,2008-11-28,0.41964827167980595,0.4214675560946028,0.15888417222559126
OLS,4,2008-12-28,0.43846153846153846,0.43846153846153846,0.12307692307692308
OLS,4,2009-01-28,0.42114914425427874,0.4242053789731051,0.15464547677261614
OLS,4,2009-02-28,0.4388789505068575,0.44126416219439474,0.11985688729874776
OLS,4,2009-03-28,0.40103492884864167,0.39909443725743854,0.1998706338939198
OLS,4,2009-04-28,0.44330518697225574,0.4439083232810615,0.11278648974668275
OLS,4,2009-05-28,0.3866220735785953,0.3866220735785953,0.22675585284280936
OLS,4,2009-06-28,0.42258883248730966,0.4219543147208122,0.15545685279187818
OLS,4,2009-07-28,0.41645244215938304,0.4170951156812339,0.16645244215938304
OLS,4,2009-08-28,0.41450777202072536,0.41450777202072536,0.17098445595854922
OLS,4,2009-09-28,0.41395045632333766,0.41264667535853977,0.17340286831812254
OLS,4,2009-10-28,0.4026578073089701,0.4046511627906977,0.19269102990033224
OLS,4,2009-11-28,0.423201555411536,0.4219053791315619,0.15489306545690215
OLS,4,2009-12-28,0.4255181347150259,0.42357512953367876,0.15090673575129535
OLS,4,2010-01-28,0.417596848325673,0.41628365068942874,0.16611950098489822
OLS,4,2010-02-28,0.4361904761904762,0.43746031746031744,0.12634920634920635
OLS,4,2010-03-28,0.4370179948586118,0.43251928020565555,0.13046272493573266
OLS,4,2010-04-28,0.4104627766599598,0.40979208584842386,0.17974513749161636
OLS,4,2010-05-28,0.41282565130260523,0.41148964595858384,0.17568470273881096
OLS,4,2010-06-28,0.4395674300254453,0.4395674300254453,0.12086513994910941
OLS,4,2010-07-28,0.40476190476190477,0.40476190476190477,0.19047619047619047
OLS,4,2010-08-28,0.44202434336963486,0.438821268417681,0.11915438821268418
OLS,4,2010-09-28,0.441101152368758,0.43982074263764404,0.11907810499359796
OLS,4,2010-10-28,0.44046094750320103,0.441101152368758,0.11843790012804098
OLS,4,2010-11-28,0.41509433962264153,0.41509433962264153,0.16981132075471697
OLS,4,2010-12-28,0.4035936420179682,0.4029025570145128,0.193503800967519
OLS,4,2011-01-28,0.4349247874427731,0.4355788096795291,0.12949640287769784
OLS,4,2011-02-28,0.4233087742799732,0.4212993971868721,0.15539182853315472
OLS,4,2011-03-28,0.4255177020708083,0.4248496993987976,0.14963259853039412
OLS,4,2011-04-28,0.4208389715832206,0.41948579161028415,0.15967523680649526
OLS,4,2011-05-28,0.42276422764227645,0.42005420054200543,0.15718157181571815
OLS,4,2011-06-28,0.41338854382332646,0.41200828157349895,0.1746031746031746
OLS,4,2011-07-28,0.42702702702702705,0.4263513513513513,0.14662162162162162
OLS,4,2011-08-28,0.42105263157894735,0.41900205058099793,0.1599453178400547
OLS,4,2011-09-28,0.42498302783435166,0.42362525458248473,0.1513917175831636
OLS,4,2011-10-28,0.4031117397454031,0.4016973125884017,0.19519094766619519
OLS,4,2011-11-28,0.448456992777413,0.4478003939592909,0.10374261326329613
OLS,4,2011-12-28,0.43254237288135594,0.43186440677966104,0.13559322033898305
OLS,4,2012-01-28,0.4203601108033241,0.4203601108033241,0.1592797783933518
OLS,4,2012-02-28,0.42886456908344733,0.42886456908344733,0.14227086183310533
OLS,4,2012-03-28,0.42699724517906334,0.4256198347107438,0.14738292011019283
OLS,4,2012-04-28,0.4147887323943662,0.4126760563380282,0.17253521126760563
OLS,4,2012-05-28,0.43101092896174864,0.43101092896174864,0.13797814207650272
OLS,4,2012-06-28,0.4277816171389081,0.4250172771250864,0.14720110573600553
OLS,4,2012-07-28,0.44675150703281985,0.4454119223040857,0.10783657066309445
OLS,4,2012-08-28,0.4170783345095272,0.4170783345095272,0.16584333098094567
OLS,4,2012-09-28,0.42186405045550107,0.42116327960756833,0.15697266993693063
OLS,4,2012-10-28,0.4029090909090909,0.4029090909090909,0.19418181818181818
OLS,4,2012-11-28,0.42168674698795183,0.41885187810063784,0.15946137491141035
OLS,4,2012-12-28,0.4235127478753541,0.4213881019830028,0.15509915014164305
OLS,4,2013-01-28,0.40955137481910275,0.41027496382054995,0.18017366136034732
OLS,4,2013-02-28,0.425728500355366,0.4228855721393035,0.1513859275053305
OLS,4,2013-03-28,0.424822695035461,0.42411347517730497,0.15106382978723404
OLS,4,2013-04-28,0.41793203181489513,0.4150397686189443,0.16702819956616052
OLS,4,2013-05-28,0.42663817663817666,0.42592592592592593,0.14743589743589744
OLS,4,2013-06-28,0.4274481772694782,0.42315939957112225,0.14939242315939957
OLS,4,2013-07-28,0.4296875,0.42613636363636365,0.14417613636363635
OLS,4,2013-08-28,0.4221105527638191,0.4178033022254128,0.16008614501076812
OLS,4,2013-09-28,0.43780403057678946,0.43571924947880475,0.12647671994440585
OLS,4,2013-10-28,0.4308885754583921,0.42806770098730607,0.14104372355430184
OLS,4,2013-11-28,0.42263610315186245,0.4183381088825215,0.15902578796561603
OLS,4,2013-12-28,0.42101501072194425,0.41887062187276625,0.1601143674052895
OLS,4,2014-01-28,0.42533616418966735,0.42179759377211606,0.15286624203821655
OLS,4,2014-02-28,0.44192439862542954,0.43986254295532645,0.11821305841924398
OLS,4,2014-03-28,0.4444444444444444,0.4430811179277437,0.11247443762781185
OLS,4,2014-04-28,0.4234297812279464,0.42131263232180666,0.155257586450247
OLS,4,2014-05-28,0.42747021723896284,0.42186405045550107,0.1506657323055361
OLS,4,2014-06-28,0.4292649098474341,0.4251040221914008,0.14563106796116504
OLS,4,2014-07-28,0.4156028368794326,0.41134751773049644,0.17304964539007092
OLS,4,2014-08-28,0.4359673024523161,0.4305177111716621,0.1335149863760218
OLS,4,2014-09-28,0.4387617765814266,0.43405114401076716,0.1271870794078062
OLS,4,2014-10-28,0.4314789687924016,0.43012211668928085,0.1383989145183175
OLS,4,2014-11-28,0.42592592592592593,0.4224965706447188,0.15157750342935528
OLS,4,2014-12-28,0.4178794178794179,0.4151074151074151,0.167013167013167
OLS,4,2015-01-28,0.42424242424242425,0.41735537190082644,0.1584022038567493
OLS,4,2015-02-28,0.4280868385345997,0.4260515603799186,0.14586160108548168
OLS,4,2015-03-28,0.4434897554527429,0.44150693985459355,0.11500330469266358
OLS,4,2015-04-28,0.42573579739904177,0.4216290212183436,0.15263518138261464
OLS,4,2015-05-28,0.41237830319888735,0.413769123783032,0.17385257301808066
OLS,4,2015-06-28,0.4205801104972376,0.4171270718232044,0.162292817679558
OLS,4,2015-07-28,0.4233676975945017,0.4213058419243986,0.15532646048109966
OLS,4,2015-08-28,0.4233676975945017,0.41649484536082476,0.16013745704467353
OLS,4,2015-09-28,0.4412928759894459,0.4386543535620053,0.12005277044854881
OLS,4,2015-10-28,0.41139680333564976,0.4120917303683113,0.17651146629603892
OLS,4,2015-11-28,0.4311740890688259,0.42780026990553305,0.14102564102564102
OLS,4,2015-12-28,0.4226027397260274,0.42054794520547945,0.15684931506849314
